,30,51,80,116,141,166,195,224,255,278,563,854,1134,1421,1704,1992,2279,2559,2848,3133,3423,3707,4000,4282,4569,4863,5156,5442,5706
,30,58,80,116,134,166,194,221,255,284,563,855,1139,1421,1710,1992,2280,2559,2846,3136,3421,3709,4000,4280,4571,4863,5156,5442,5706
,30,48,80,116,139,166,197,227,255,279,561,853,1140,1417,1705,1993,2282,2561,2848,3136,3421,3709,3999,4283,4569,4863,5158,5446,5708
,28,56,80,116,135,166,194,219,255,284,561,853,1132,1421,1707,1992,2276,2559,2848,3130,3421,3709,3998,4284,4569,4867,5156,5446,5706
,28,50,83,110,139,166,195,222,255,281,561,855,1136,1421,1710,1994,2279,2559,2846,3135,3421,3709,4000,4282,4569,4861,5158,5442,5706
,30,51,80,113,135,163,194,227,255,282,565,853,1136,1421,1707,1994,2276,2561,2842,3134,3421,3709,4000,4280,4572,4866,5158,5444,5706
,28,54,86,116,135,166,191,227,256,280,563,851,1136,1419,1709,1992,2276,2560,2847,3130,3419,3709,4004,4282,4569,4865,5156,5443,5706
,29,52,80,114,135,166,194,225,255,283,565,855,1140,1419,1707,1994,2275,2561,2846,3137,3424,3709,4002,4282,4571,4863,5156,5446,5708
,28,56,82,110,136,166,199,223,255,282,561,853,1136,1421,1705,1994,2277,2559,2844,3132,3421,3709,4000,4284,4569,4863,5156,5444,5706
,28,54,82,116,135,166,200,232,253,278,561,855,1139,1421,1709,1992,2274,2559,2847,3138,3419,3709,4001,4280,4569,4863,5156,5444,5708
,27,52,84,114,137,166,202,223,255,282,561,853,1140,1419,1708,1990,2274,2559,2848,3132,3419,3707,3996,4282,4569,4863,5158,5444,5710
,28,50,80,110,133,166,192,225,255,284,561,855,1143,1419,1708,1992,2277,2561,2846,3130,3419,3709,4000,4285,4569,4865,5156,5439,5706
,28,54,82,114,135,166,198,230,255,284,562,853,1140,1418,1711,1992,2278,2559,2846,3136,3423,3709,3998,4280,4571,4863,5156,5444,5709
,30,60,80,114,138,164,197,221,255,280,563,855,1137,1421,1711,1992,2279,2563,2847,3130,3421,3709,4002,4279,4569,4863,5158,5440,5706
,26,56,82,116,133,165,196,225,255,275,564,853,1134,1417,1710,1992,2278,2561,2846,3137,3421,3707,3994,4280,4569,4863,5156,5445,5706
,30,52,82,116,135,166,198,226,255,280,561,855,1135,1420,1705,1993,2281,2559,2846,3132,3422,3707,4000,4284,4569,4863,5154,5444,5708
,28,52,80,112,139,166,198,225,255,283,561,855,1138,1421,1703,1992,2278,2561,2846,3138,3419,3708,3998,4280,4569,4862,5158,5446,5707
,25,57,82,116,137,166,195,225,255,282,565,853,1132,1417,1710,1990,2282,2559,2848,3132,3424,3709,3996,4278,4569,4863,5154,5446,5706
,30,50,80,112,137,166,200,225,255,283,561,851,1133,1421,1711,1992,2280,2559,2848,3135,3421,3709,3996,4282,4569,4863,5156,5444,5706
,30,54,84,110,135,166,196,223,255,274,563,852,1134,1419,1707,1993,2278,2561,2848,3136,3421,3707,3999,4278,4569,4865,5158,5446,5708
,28,56,82,114,135,166,196,225,255,281,561,853,1133,1416,1710,1992,2279,2561,2848,3134,3425,3709,4000,4280,4569,4863,5156,5446,5708
,30,54,82,116,137,167,198,222,255,286,561,853,1136,1421,1712,1992,2280,2559,2848,3134,3428,3708,3996,4285,4570,4865,5156,5446,5706
,28,51,80,116,137,166,195,225,255,283,564,854,1138,1421,1709,1992,2278,2559,2842,3135,3419,3709,3996,4282,4571,4865,5157,5444,5706
,24,56,83,116,137,166,200,225,255,286,561,853,1134,1417,1707,1992,2276,2559,2845,3128,3419,3708,3992,4282,4569,4863,5156,5446,5706
,29,51,82,116,135,166,198,225,255,281,565,850,1135,1419,1708,1990,2274,2561,2844,3135,3421,3709,3997,4281,4569,4863,5154,5444,5712
,28,58,83,114,136,166,198,224,255,279,563,853,1134,1419,1711,1992,2277,2559,2847,3130,3422,3709,4000,4280,4569,4863,5158,5444,5706
,28,58,82,115,135,164,198,223,255,280,563,851,1136,1421,1709,1993,2280,2559,2848,3132,3419,3709,4000,4284,4571,4863,5158,5442,5706
,30,52,80,116,137,168,194,222,255,283,561,855,1136,1421,1703,1992,2280,2559,2844,3137,3423,3709,3996,4279,4567,4863,5156,5446,5708
,30,54,83,114,137,166,198,227,255,282,565,853,1137,1421,1708,1992,2274,2559,2848,3134,3421,3710,3999,4282,4565,4861,5158,5446,5708
,30,54,82,116,135,166,201,225,255,280,563,853,1132,1419,1707,1990,2278,2559,2848,3134,3419,3707,3998,4288,4571,4865,5156,5444,5710
,30,56,82,112,139,164,200,222,255,283,561,855,1137,1417,1703,1990,2273,2561,2846,3132,3421,3709,4000,4276,4571,4865,5154,5444,5706
,28,52,82,116,136,166,199,223,255,282,566,855,1142,1417,1706,1991,2277,2559,2845,3134,3419,3707,3999,4278,4569,4863,5156,5445,5706
,26,53,82,114,135,166,198,221,255,280,565,853,1134,1416,1705,1990,2276,2559,2848,3135,3423,3709,4000,4279,4569,4859,5156,5446,5708
,28,52,80,114,133,166,194,226,255,283,563,855,1139,1419,1705,1992,2274,2561,2848,3132,3419,3709,3998,4282,4569,4866,5156,5446,5713
,30,53,82,116,136,166,195,219,255,286,561,849,1136,1421,1704,1992,2274,2561,2846,3134,3419,3710,4000,4276,4571,4865,5156,5444,5712
,30,58,80,114,137,166,196,224,255,278,561,850,1136,1419,1705,1992,2277,2559,2842,3131,3424,3705,4002,4279,4569,4865,5156,5444,5706
,30,54,84,112,139,166,197,225,253,278,563,855,1136,1419,1706,1992,2282,2561,2846,3136,3421,3710,3996,4280,4569,4864,5156,5444,5706
,28,56,83,116,138,166,198,223,257,286,561,855,1137,1420,1711,1992,2276,2560,2843,3134,3421,3707,3996,4280,4569,4863,5156,5446,5708
,29,52,84,114,139,167,200,224,255,281,561,853,1137,1419,1708,1992,2280,2559,2848,3132,3424,3709,3995,4279,4569,4864,5156,5444,5708
,28,49,82,116,135,166,194,223,255,280,563,853,1136,1417,1709,1993,2276,2561,2848,3136,3421,3709,4002,4282,4569,4867,5156,5446,5706
,30,54,82,116,135,166,200,226,255,282,563,853,1136,1421,1712,1992,2277,2563,2848,3132,3422,3709,4000,4278,4569,4861,5160,5446,5706
,26,50,80,116,139,166,196,223,255,283,566,855,1136,1421,1707,1990,2278,2561,2846,3130,3421,3709,3995,4278,4569,4869,5158,5446,5710
,30,53,86,116,134,166,201,230,255,282,565,853,1135,1421,1707,1992,2282,2559,2848,3135,3419,3709,4000,4282,4571,4863,5156,5446,5706
,30,54,82,114,137,166,190,223,253,285,565,855,1141,1421,1708,1993,2274,2559,2848,3136,3419,3709,3998,4279,4569,4867,5156,5446,5706
,30,50,82,114,135,166,194,219,255,280,563,855,1136,1419,1709,1992,2279,2561,2848,3133,3421,3709,4000,4280,4569,4867,5156,5444,5706
,30,54,80,116,141,166,195,223,255,283,565,853,1136,1419,1708,1992,2278,2559,2846,3128,3423,3709,3998,4278,4571,4863,5156,5446,5708
,30,50,80,114,135,166,198,225,255,280,562,853,1134,1421,1705,1992,2276,2559,2843,3134,3422,3709,3998,4279,4569,4863,5158,5442,5708
,26,55,82,114,140,166,194,226,255,280,563,854,1137,1421,1709,1992,2276,2563,2848,3134,3421,3708,4002,4276,4569,4863,5156,5444,5706
,28,54,81,116,137,166,199,219,255,285,563,853,1138,1421,1713,1992,2277,2559,2846,3136,3421,3709,4000,4279,4571,4863,5156,5446,5708
,28,52,80,112,133,166,196,225,255,282,561,851,1138,1417,1710,1992,2276,2561,2843,3132,3421,3707,4000,4278,4569,4863,5154,5444,5707
,28,48,80,116,136,164,196,225,255,281,563,849,1138,1420,1711,1992,2277,2561,2846,3126,3423,3709,4002,4280,4569,4863,5156,5446,5706
,30,61,82,116,139,165,195,225,255,286,563,854,1138,1415,1709,1992,2278,2559,2846,3130,3422,3712,3998,4278,4569,4863,5156,5446,5706
,28,54,82,116,133,164,200,223,255,283,561,855,1132,1418,1710,1992,2280,2559,2845,3132,3421,3709,3999,4280,4569,4863,5156,5444,5708
,28,54,82,114,135,165,197,230,255,276,563,855,1136,1415,1703,1994,2274,2563,2846,3131,3421,3709,4000,4277,4569,4861,5156,5446,5706
,28,52,82,116,135,168,198,219,255,284,563,853,1135,1419,1708,1992,2278,2559,2844,3134,3423,3709,3994,4280,4569,4863,5158,5446,5706
,30,50,84,116,137,166,201,223,255,283,561,855,1132,1417,1705,1992,2275,2563,2847,3134,3426,3709,4000,4283,4569,4865,5156,5444,5706
,28,52,80,116,136,168,198,226,253,284,561,855,1137,1419,1709,1994,2278,2559,2846,3128,3423,3709,3997,4282,4569,4864,5156,5446,5706
,30,54,80,112,135,166,202,221,254,284,561,853,1132,1419,1707,1990,2276,2559,2846,3132,3423,3707,4000,4280,4569,4863,5156,5446,5708
,28,58,85,116,141,166,196,225,255,284,563,853,1132,1421,1711,1992,2279,2559,2847,3130,3422,3706,3999,4284,4570,4863,5156,5446,5708
,28,54,82,114,136,166,193,225,255,284,565,851,1134,1421,1707,1992,2276,2559,2848,3131,3421,3709,3998,4285,4569,4863,5156,5442,5706
,26,52,84,114,137,166,197,227,255,280,561,854,1136,1421,1709,1992,2278,2561,2846,3132,3422,3709,3994,4278,4569,4863,5156,5444,5706
,30,54,80,116,141,166,196,225,255,279,567,853,1140,1419,1707,1992,2276,2559,2847,3134,3421,3709,3999,4282,4569,4863,5156,5445,5708
,28,54,80,110,139,166,196,227,255,281,565,853,1134,1421,1707,1992,2279,2559,2846,3132,3419,3709,3998,4281,4571,4861,5156,5446,5708
,26,56,80,112,137,166,194,221,255,280,563,853,1133,1417,1713,1992,2272,2559,2847,3136,3420,3709,4001,4286,4570,4863,5156,5440,5706
,28,54,82,116,133,168,197,224,255,280,563,845,1134,1421,1710,1993,2277,2559,2844,3132,3423,3709,4002,4279,4570,4863,5156,5446,5706
,26,54,80,116,141,166,194,225,255,276,561,854,1136,1419,1707,1990,2276,2559,2844,3134,3419,3709,4000,4282,4569,4863,5156,5448,5706
,29,52,80,116,135,166,194,223,254,281,565,851,1134,1419,1707,1992,2278,2559,2847,3132,3421,3707,4002,4280,4567,4865,5156,5446,5708
,28,57,80,112,139,166,197,225,255,279,563,853,1136,1418,1705,1990,2276,2563,2848,3130,3421,3707,4002,4276,4570,4867,5156,5446,5710
,28,58,83,116,137,166,198,224,255,280,563,853,1139,1421,1705,1992,2277,2559,2846,3135,3420,3709,3998,4278,4571,4863,5156,5446,5708
,25,52,82,116,137,166,197,219,253,284,563,851,1136,1421,1707,1992,2274,2559,2846,3132,3421,3707,3996,4280,4571,4863,5155,5444,5708
,28,49,80,114,135,166,196,221,253,286,564,849,1132,1421,1705,1992,2281,2559,2848,3131,3419,3710,3994,4284,4571,4863,5156,5446,5706
,30,56,83,116,133,166,198,228,256,282,563,852,1135,1421,1702,1992,2282,2561,2850,3134,3422,3711,4000,4282,4569,4864,5158,5446,5708
,30,53,82,114,139,166,193,233,255,285,561,853,1132,1421,1705,1992,2280,2563,2846,3135,3422,3709,4000,4283,4570,4863,5156,5446,5706
,28,54,81,114,139,166,199,225,255,282,563,855,1134,1417,1712,1990,2274,2559,2846,3130,3423,3709,4000,4280,4571,4863,5158,5444,5706
,27,50,84,113,139,166,192,225,255,282,561,853,1139,1421,1707,1992,2281,2561,2844,3130,3421,3709,3996,4280,4572,4863,5156,5444,5706
,30,57,82,110,139,166,195,225,255,284,561,849,1136,1419,1703,1990,2274,2559,2846,3134,3420,3709,3998,4278,4571,4864,5156,5442,5706
,28,50,82,113,133,168,196,227,255,283,561,852,1134,1417,1709,1992,2278,2561,2846,3137,3421,3709,4000,4280,4569,4863,5156,5446,5706
,30,48,84,116,137,167,196,221,255,284,563,851,1140,1420,1710,1992,2273,2559,2846,3134,3419,3709,4002,4279,4569,4864,5156,5444,5708
,28,54,84,116,138,166,194,229,255,280,563,853,1136,1419,1705,1992,2279,2561,2848,3136,3419,3709,4002,4282,4569,4863,5158,5442,5707
,30,57,82,114,133,166,200,225,255,283,567,851,1134,1421,1706,1992,2276,2559,2848,3134,3420,3709,3998,4282,4569,4865,5158,5444,5708
,28,58,80,114,135,166,194,221,255,276,565,854,1132,1421,1709,1992,2279,2559,2846,3128,3423,3709,3999,4282,4569,4863,5156,5446,5708
,30,56,83,112,139,166,196,223,255,279,562,853,1135,1419,1704,1992,2278,2559,2846,3130,3424,3709,4000,4276,4569,4863,5156,5444,5706
,30,50,82,116,133,166,198,228,255,282,565,855,1136,1418,1707,1990,2277,2559,2844,3132,3421,3709,3996,4279,4569,4863,5156,5444,5706
,30,51,80,116,139,168,192,223,257,283,563,853,1136,1421,1710,1992,2278,2559,2847,3134,3421,3709,4000,4280,4571,4863,5157,5444,5708
,30,52,82,110,139,166,195,225,255,282,561,853,1132,1421,1709,1992,2279,2559,2848,3130,3421,3709,4002,4278,4569,4865,5154,5446,5708
,28,54,82,112,137,166,196,227,253,282,561,853,1136,1421,1707,1990,2278,2559,2846,3131,3419,3709,4002,4280,4569,4864,5158,5444,5708
,28,54,83,112,137,166,198,227,257,282,561,855,1134,1419,1709,1990,2276,2559,2846,3132,3421,3709,3998,4283,4569,4865,5156,5442,5709
,30,51,82,113,138,166,198,225,253,284,563,855,1132,1418,1708,1992,2278,2559,2848,3132,3424,3709,3996,4280,4569,4864,5156,5446,5706
,28,56,82,112,139,164,197,224,255,278,561,855,1136,1421,1707,1992,2282,2559,2848,3132,3419,3709,4000,4283,4573,4863,5156,5444,5710
,30,52,84,113,137,166,198,225,255,284,563,853,1133,1419,1707,1992,2278,2559,2848,3133,3423,3707,4002,4282,4569,4863,5156,5445,5708
,28,56,82,114,137,166,197,223,255,281,563,854,1138,1421,1705,1993,2278,2562,2844,3136,3424,3707,3998,4280,4575,4863,5158,5446,5708
,28,54,80,116,136,166,202,228,255,281,564,853,1137,1418,1709,1992,2275,2561,2847,3136,3421,3707,4002,4278,4569,4863,5156,5444,5708
,28,54,80,114,135,167,200,223,255,282,563,853,1134,1421,1707,1990,2282,2561,2844,3136,3419,3709,3996,4282,4569,4863,5156,5442,5710
,28,50,82,116,135,168,198,225,258,281,561,851,1138,1421,1709,1993,2278,2559,2844,3129,3421,3709,3995,4280,4571,4860,5156,5444,5708
,30,53,84,116,135,164,198,221,255,280,563,853,1132,1417,1707,1992,2278,2561,2847,3134,3421,3709,3998,4277,4569,4863,5157,5445,5710
,30,54,80,114,141,166,197,223,255,281,563,852,1137,1421,1711,1990,2275,2561,2850,3134,3423,3709,4000,4282,4570,4863,5154,5446,5710
,30,52,80,116,138,166,194,221,255,282,565,853,1138,1421,1710,1991,2278,2559,2844,3131,3422,3707,4000,4279,4573,4865,5157,5446,5708
,28,53,80,116,139,166,194,225,255,282,563,847,1132,1419,1707,1992,2276,2559,2847,3138,3419,3707,4000,4278,4569,4863,5154,5446,5708
,30,52,82,116,137,166,197,226,255,282,563,852,1136,1421,1710,1992,2280,2557,2848,3134,3423,3710,3994,4280,4572,4861,5156,5446,5706
,28,56,80,116,137,166,202,223,255,280,567,855,1136,1421,1707,1992,2279,2558,2846,3136,3422,3707,3996,4282,4571,4862,5154,5446,5710
,30,54,80,116,137,166,196,225,255,279,563,855,1137,1421,1705,1992,2276,2559,2848,3130,3423,3709,3999,4279,4569,4863,5156,5446,5706
,28,50,80,114,135,166,199,225,255,281,563,849,1136,1419,1709,1993,2276,2559,2848,3129,3419,3709,4000,4280,4569,4863,5156,5446,5706
,30,50,83,114,133,164,195,222,255,278,564,848,1136,1420,1706,1992,2280,2559,2844,3136,3419,3709,3998,4282,4569,4865,5156,5442,5711
,26,57,82,114,133,166,196,221,255,280,563,852,1135,1419,1705,1992,2274,2559,2847,3128,3421,3707,3998,4282,4571,4865,5158,5444,5708
,28,52,81,114,134,166,200,223,253,280,561,853,1136,1418,1710,1992,2277,2559,2848,3130,3421,3709,4002,4282,4573,4864,5158,5444,5706
,27,54,84,114,139,166,196,221,255,282,561,851,1134,1419,1709,1992,2282,2559,2848,3135,3419,3709,4000,4276,4569,4863,5158,5446,5706
,30,54,80,114,135,166,195,221,255,281,565,851,1135,1417,1709,1988,2276,2561,2848,3136,3422,3709,3994,4284,4567,4863,5158,5446,5706
,26,54,80,116,135,166,195,223,257,280,561,851,1136,1419,1707,1993,2280,2561,2846,3132,3419,3707,3998,4280,4569,4866,5156,5444,5710
,30,51,80,114,139,166,198,223,253,282,561,849,1141,1421,1707,1992,2276,2561,2843,3130,3424,3709,4000,4280,4570,4865,5158,5445,5708
,28,56,80,116,137,166,199,219,254,285,561,851,1138,1421,1707,1992,2280,2561,2848,3128,3421,3709,3998,4287,4569,4863,5160,5446,5710
,28,54,85,114,139,168,198,227,257,284,563,851,1136,1419,1708,1992,2274,2559,2848,3133,3421,3709,3993,4280,4569,4863,5157,5444,5708
,30,51,83,114,136,167,197,222,255,280,565,854,1134,1421,1707,1992,2280,2561,2846,3132,3423,3709,3998,4279,4569,4863,5156,5446,5708
,28,52,82,114,139,166,198,229,255,280,563,853,1135,1419,1706,1992,2278,2559,2848,3132,3421,3709,4000,4278,4572,4863,5156,5444,5708
,30,53,85,115,142,164,197,225,255,283,563,852,1134,1419,1703,1992,2280,2561,2844,3136,3421,3709,3996,4284,4569,4869,5156,5444,5706
,28,54,81,114,135,166,200,227,253,280,565,855,1132,1415,1707,1992,2276,2560,2847,3132,3422,3709,3998,4284,4569,4861,5156,5446,5706
,28,56,82,114,135,166,196,223,254,282,563,853,1135,1419,1708,1992,2272,2561,2848,3135,3421,3707,3997,4278,4569,4863,5156,5446,5709
,30,52,83,112,137,166,194,222,255,278,564,852,1136,1418,1709,1992,2279,2561,2846,3132,3421,3708,4000,4282,4569,4863,5156,5446,5706
,28,55,80,115,137,166,196,223,255,284,563,855,1134,1421,1705,1992,2276,2559,2848,3132,3421,3709,3996,4282,4569,4863,5160,5444,5706
,28,52,80,110,137,166,195,225,255,287,563,853,1136,1419,1709,1992,2280,2562,2844,3135,3421,3709,3998,4280,4569,4863,5156,5446,5706
,30,50,80,116,137,166,197,226,255,284,566,853,1138,1421,1708,1992,2279,2561,2844,3132,3420,3709,3996,4280,4571,4863,5156,5446,5706
,28,55,80,116,138,166,194,227,255,278,565,853,1134,1417,1707,1992,2276,2561,2845,3132,3423,3709,4000,4282,4569,4863,5156,5444,5706
,28,56,82,116,135,166,194,223,255,283,561,853,1136,1419,1710,1992,2280,2561,2846,3136,3424,3707,3998,4280,4569,4863,5154,5444,5708
,30,57,83,114,139,166,201,227,255,284,561,853,1134,1418,1703,1992,2279,2559,2846,3136,3419,3709,3995,4285,4573,4865,5156,5446,5706
,30,54,82,114,139,166,198,229,255,286,563,855,1136,1419,1701,1992,2280,2559,2848,3130,3419,3709,4000,4278,4569,4864,5156,5446,5708
,26,54,82,114,136,166,198,227,255,286,561,853,1136,1419,1707,1990,2274,2563,2846,3128,3423,3709,4000,4281,4571,4863,5156,5446,5706
,30,53,80,114,137,166,194,221,255,288,561,849,1134,1419,1711,1992,2275,2559,2848,3134,3422,3709,4000,4284,4569,4865,5156,5446,5708
,30,54,80,116,143,168,194,222,255,288,563,855,1136,1417,1706,1990,2278,2559,2846,3128,3421,3709,3998,4285,4569,4866,5156,5444,5704
,28,56,82,116,135,168,199,225,255,282,561,853,1136,1420,1707,1993,2278,2559,2848,3130,3420,3709,4002,4278,4569,4863,5158,5444,5706
,30,58,80,116,135,166,196,227,255,282,565,854,1138,1419,1708,1992,2275,2561,2848,3136,3422,3709,3994,4278,4569,4863,5156,5444,5706
,30,50,80,114,137,166,200,224,255,282,565,853,1138,1420,1709,1992,2274,2559,2848,3131,3421,3709,3997,4276,4569,4864,5156,5444,5704
,28,55,82,116,138,166,194,223,253,282,561,851,1136,1421,1708,1992,2275,2563,2846,3128,3420,3709,4000,4281,4569,4863,5156,5446,5706
,30,52,83,116,139,168,200,231,255,279,565,855,1136,1419,1707,1992,2274,2559,2845,3130,3424,3707,3998,4280,4569,4865,5156,5444,5708
,26,53,82,114,133,166,197,228,255,282,561,853,1134,1421,1709,1992,2280,2561,2846,3131,3423,3708,4000,4284,4567,4863,5156,5446,5706
,27,52,84,116,139,166,202,225,255,281,561,855,1137,1419,1709,1992,2278,2559,2848,3132,3421,3707,4000,4284,4569,4865,5158,5444,5708
,30,54,82,114,138,166,198,225,255,280,563,855,1134,1421,1710,1992,2281,2561,2848,3132,3419,3709,4000,4285,4569,4863,5156,5442,5706
,28,52,82,116,139,166,198,228,255,278,565,853,1133,1421,1711,1992,2278,2561,2848,3134,3421,3709,4000,4280,4569,4863,5156,5446,5706
,25,54,82,116,134,164,196,227,255,285,563,852,1140,1421,1705,1990,2276,2559,2844,3132,3419,3709,3996,4278,4569,4864,5156,5444,5706
,22,50,83,114,135,166,197,221,253,286,563,853,1140,1421,1707,1992,2274,2559,2846,3134,3421,3709,3997,4280,4569,4865,5156,5446,5708
,26,50,80,114,135,166,200,222,255,280,563,855,1135,1415,1708,1992,2275,2559,2847,3129,3421,3710,3992,4280,4571,4865,5156,5446,5707
,30,52,85,114,137,166,199,223,255,281,563,855,1138,1421,1709,1990,2278,2559,2848,3134,3424,3709,3996,4286,4569,4865,5154,5446,5708
,28,52,80,112,135,166,196,225,255,282,565,853,1137,1421,1707,1992,2277,2561,2848,3134,3419,3709,3999,4280,4569,4863,5156,5446,5706
,30,52,81,116,140,166,201,225,253,281,563,855,1142,1421,1709,1992,2276,2561,2846,3133,3423,3708,4000,4278,4569,4863,5158,5446,5706
,28,54,80,112,139,166,200,225,255,280,563,855,1136,1419,1710,1992,2274,2559,2846,3136,3419,3709,4002,4279,4569,4865,5158,5446,5708
,28,55,80,114,137,166,199,227,255,281,563,851,1136,1421,1708,1992,2276,2559,2846,3136,3421,3709,4002,4278,4569,4863,5156,5446,5706
,28,54,84,114,137,169,194,221,255,278,563,853,1139,1421,1707,1990,2281,2559,2842,3130,3421,3707,3998,4283,4569,4863,5154,5444,5706
,26,48,80,116,135,166,194,222,255,280,567,850,1138,1419,1707,1992,2274,2559,2845,3132,3419,3709,3999,4278,4569,4865,5156,5446,5708
,30,51,81,114,139,166,200,221,255,280,563,855,1134,1421,1714,1992,2277,2559,2848,3129,3421,3709,4000,4282,4569,4869,5158,5444,5708
,26,50,82,116,133,166,196,225,257,280,561,855,1132,1417,1711,1992,2274,2559,2848,3136,3420,3709,4002,4278,4569,4863,5156,5444,5708
,29,53,81,114,139,164,198,224,255,279,564,853,1132,1421,1708,1992,2276,2561,2848,3136,3421,3709,4002,4282,4571,4863,5156,5444,5708
,30,54,80,116,138,166,200,225,255,285,561,855,1136,1423,1703,1992,2275,2559,2848,3134,3422,3707,3998,4282,4569,4867,5156,5446,5706
,30,54,81,116,135,166,194,225,253,276,565,855,1136,1419,1706,1992,2278,2559,2848,3135,3423,3709,3997,4278,4569,4865,5156,5444,5706
,30,56,82,116,133,164,197,227,253,287,561,855,1132,1421,1709,1992,2274,2562,2844,3128,3423,3709,4000,4280,4569,4863,5156,5440,5708
,26,52,81,112,137,166,199,225,255,282,561,853,1134,1419,1713,1992,2277,2559,2848,3135,3419,3709,4000,4278,4569,4863,5156,5446,5709
,29,54,84,114,133,168,198,223,255,279,562,853,1132,1421,1709,1992,2276,2559,2846,3132,3423,3709,3998,4282,4569,4863,5156,5446,5706
,30,54,80,114,139,166,200,223,253,284,563,855,1134,1417,1711,1990,2279,2561,2842,3126,3419,3709,3998,4279,4569,4863,5156,5446,5706
,30,54,83,117,137,166,200,225,255,283,561,851,1140,1417,1706,1992,2274,2561,2845,3136,3420,3709,4002,4280,4571,4867,5156,5446,5706
,30,52,80,116,135,166,197,223,255,284,561,854,1134,1421,1707,1992,2276,2561,2848,3129,3423,3708,4000,4278,4569,4863,5158,5446,5706
,30,48,80,116,139,166,198,226,255,284,561,855,1136,1419,1705,1993,2276,2559,2844,3126,3417,3709,3999,4276,4569,4867,5156,5446,5708
,26,57,80,116,137,168,197,227,255,282,563,855,1136,1420,1703,1992,2279,2559,2845,3136,3419,3709,3996,4282,4569,4863,5156,5444,5706
,30,50,82,112,133,166,196,223,255,279,563,855,1136,1421,1710,1992,2274,2559,2848,3136,3421,3709,3998,4282,4569,4863,5156,5442,5706
,26,58,84,112,133,166,196,221,255,283,561,855,1136,1419,1706,1992,2272,2559,2848,3134,3423,3707,3997,4281,4569,4865,5156,5446,5706
,30,54,80,111,137,164,199,224,255,282,565,855,1135,1417,1707,1992,2276,2559,2848,3135,3424,3709,4000,4278,4569,4865,5156,5446,5708
,30,52,80,116,137,166,196,223,253,283,561,853,1138,1420,1705,1992,2275,2559,2848,3134,3424,3709,4000,4284,4569,4863,5156,5446,5710
,28,54,80,116,138,166,200,221,253,284,561,851,1135,1419,1706,1994,2276,2559,2848,3134,3421,3709,3998,4279,4569,4864,5156,5442,5709
,30,52,80,114,143,166,198,229,255,283,563,855,1136,1421,1703,1994,2275,2559,2844,3136,3421,3709,3998,4278,4569,4863,5156,5444,5708
,30,57,82,114,139,166,197,224,255,282,563,855,1136,1421,1710,1992,2282,2559,2848,3134,3421,3709,3998,4276,4569,4863,5158,5446,5706
,28,54,80,116,134,166,200,221,255,282,566,851,1134,1421,1707,1992,2278,2563,2846,3138,3422,3709,4002,4278,4569,4865,5158,5446,5706
,28,52,82,114,135,166,196,225,257,279,561,855,1134,1419,1707,1991,2274,2559,2846,3140,3425,3707,4000,4278,4569,4864,5154,5446,5706
,30,52,80,114,136,166,198,226,255,286,564,855,1134,1417,1705,1992,2280,2561,2848,3132,3423,3709,4000,4276,4571,4867,5154,5446,5706
,26,50,80,114,133,168,198,223,255,284,561,853,1134,1421,1710,1992,2280,2559,2846,3130,3422,3709,4001,4279,4571,4865,5155,5446,5708
,30,56,81,112,137,166,197,221,255,280,561,851,1134,1421,1709,1992,2278,2559,2843,3136,3419,3709,3996,4278,4569,4863,5156,5446,5708
,30,55,82,114,139,166,198,225,255,281,565,854,1138,1419,1711,1992,2274,2559,2848,3131,3419,3707,3995,4276,4569,4863,5156,5442,5706
,28,54,82,114,142,168,199,225,255,283,563,851,1135,1419,1711,1992,2280,2559,2848,3128,3421,3709,4000,4278,4567,4863,5158,5446,5706
,30,58,80,116,133,166,199,222,255,282,561,855,1136,1419,1704,1992,2274,2559,2848,3129,3421,3709,3999,4283,4569,4863,5156,5446,5706
,30,56,82,116,142,166,200,223,255,282,563,851,1132,1421,1709,1992,2277,2559,2846,3130,3420,3709,4000,4282,4569,4863,5156,5444,5712
,30,55,82,114,133,166,200,219,255,285,561,852,1134,1421,1712,1992,2280,2559,2848,3129,3421,3709,4000,4278,4569,4865,5157,5446,5706
,29,52,80,114,140,166,198,223,253,280,565,853,1137,1417,1707,1992,2278,2559,2848,3134,3425,3710,4002,4276,4569,4863,5156,5446,5706
,28,52,80,114,137,166,197,225,255,281,563,853,1138,1421,1711,1994,2274,2559,2846,3134,3420,3709,3996,4281,4569,4865,5156,5446,5706
,30,48,80,114,135,166,200,227,255,282,564,855,1136,1417,1706,1992,2279,2559,2848,3134,3421,3709,3997,4278,4569,4863,5156,5446,5707
,28,53,80,116,140,166,196,221,253,280,563,851,1134,1419,1711,1994,2276,2561,2848,3128,3421,3707,3996,4285,4569,4863,5159,5446,5708
,28,58,80,116,139,167,200,221,257,286,565,852,1136,1416,1711,1992,2280,2563,2846,3134,3419,3709,3996,4280,4569,4863,5158,5446,5706
,30,54,80,114,137,168,198,223,257,278,561,853,1134,1420,1707,1992,2273,2559,2850,3133,3419,3709,3996,4282,4569,4863,5157,5446,5706
,30,54,82,115,140,166,198,223,253,277,561,853,1135,1415,1705,1992,2274,2562,2846,3128,3421,3709,3999,4280,4569,4865,5158,5446,5708
,26,50,80,116,137,168,195,223,255,288,561,853,1136,1419,1705,1990,2279,2561,2844,3130,3419,3709,3998,4278,4569,4863,5156,5446,5706
